Unique_id,climate,block,treatment,field_name,species_name,individual,functional_group,wet_weight_g,wet_weight_mg,dry_weight_g,dry_weight_mg,leaf_num,Area_leaf_1,Area_leaf_2,Area_Leaf_total_mm2,Average_Leaf_Area,image,Scan,Processor,Include_2017_90_analysis?,Notes,need_to_process_scans,Notes
Semi-arid.Cattle Exclosure.RG.7,Semi-arid,2,Cattle Exclosure,RG,,7,grass,0.34,340,0.126,126,2,925.973,2151.181,3077.154,1538.577,,#N/A,,,,,
Semi-arid.Cattle Exclosure.RG.8,Semi-arid,2,Cattle Exclosure,RG,,8,grass,0.22,220,0.099,99,2,NA,NA,NA,NA,Image (33) edited,#N/A,tbd,,,,
Semi-arid.Cattle Exclosure.RG.9,Semi-arid,2,Cattle Exclosure,RG,,9,grass,0.21,210,0.104,104,2,NA,NA,NA,NA,Image (33) edited,#N/A,tbd,,,,
Semi-arid.Cattle Exclosure.RG.10,Semi-arid,2,Cattle Exclosure,RG,,10,grass,0.32,320,0.136,136,2,NA,NA,NA,NA,Image (32),#N/A,tbd,,"*need to try to find large enveleope to see if this exists, or is for another site",,
Semi-arid.Control.RG.1,Semi-arid,2,Control,RG,,1,grass,0.39,390,0.133,133,2,1391.339,1319.699,2711.038,1355.519,,#N/A,Astrid,,Proabaly NA?  No envelope or scan,,
Semi-arid.Control.RG.2,Semi-arid,2,Control,RG,,2,grass,0.32,320,0.09,90,2,NA,NA,NA,NA,scan 11,#N/A,tbd,,,,
Semi-arid.Control.RG.3,Semi-arid,2,Control,RG,,3,grass,0.36,360,0.121,121,2,1065.824,1313.509,2379.333,1189.6665,scan 8,#N/A,Astrid,,,,
Semi-arid.Control.RG.4,Semi-arid,2,Control,RG,,4,grass,0.14,140,0.053,53,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.RG.5,Semi-arid,2,Control,RG,,5,grass,0.39,390,0.135,135,2,2190.182,866.233,3056.415,1528.2075,scan 8,#N/A,Astrid,,,,
Semi-arid.Control.RG.6,Semi-arid,2,Control,RG,,6,grass,0.2,200,0.068,68,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.C.1,Semi-arid,2,Control,C,Bromus diandrus,1,grass,0.14,140,0.041,41,2,325.583,314.098,639.681,319.8405,Scan 13,Scan 13.jpeg,Erin,Yes,,,
Semi-arid.Control.C.2,Semi-arid,2,Control,C,Bromus diandrus,2,grass,0.06,60,0.018,18,2,220.472,237.084,457.556,228.778,Scan 13,Scan 13.jpeg,Erin,Yes,,,
Semi-arid.Control.C.3,Semi-arid,2,Control,C,Bromus diandrus,3,grass,0.08,80,0.021,21,2,134.263,140.924,275.187,137.5935,Scan 13,Scan 13.jpeg,Erin,Yes,,,
Semi-arid.Control.C.4,Semi-arid,2,Control,C,Bromus diandrus,4,grass,0.025,25,0.006,6,2,NA,NA,NA,NA,Scan 13,#N/A,Jagger,Yes,"*need to try to find large enveleope to see if this exists, or is for another site",,
Semi-arid.Control.C.5,Semi-arid,2,Control,C,Bromus diandrus,5,grass,0.015,15,0.009,9,2,NA,NA,NA,NA,Scan 14?,#N/A,Jagger,Yes,"*need to try to find large enveleope to see if this exists, or is for another site",,
Semi-arid.Control.C.6,Semi-arid,2,Control,C,Bromus diandrus,6,grass,0.065,65,0.021,21,2,NA,NA,NA,NA,Scan 14?,#N/A,,Yes,"*need to try to find large enveleope to see if this exists, or is for another site",,
Semi-arid.Control.C.7,Semi-arid,2,Control,C,Bromus diandrus,7,grass,0.05,50,0.015,15,2,NA,NA,NA,NA,Scan 14?,#N/A,tbd,Yes,"*need to try to find large enveleope to see if this exists, or is for another site",,
Semi-arid.Control.C.8,Semi-arid,2,Control,C,Bromus diandrus,8,grass,0.075,75,0.02,20,2,NA,NA,NA,NA,,#N/A,,Yes,"*need to try to find large enveleope to see if this exists, or is for another site",,
Semi-arid.Control.C.9,Semi-arid,2,Control,C,Bromus diandrus,9,grass,0.03,30,0.017,17,2,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.C.10,Semi-arid,2,Control,C,Bromus diandrus,10,grass,0.008,8,0.004,4,2,41.038,36.764,77.802,38.901,,Scan 33.png,Maggie,Yes,,,
Semi-arid.Control.J.1,Semi-arid,2,Control,J,Bromus hordeaceus,1,grass,0.09,90,0.01,10,2,55.326,174.178,229.504,114.752,,Scan 6.jpg,Astrid,Yes,,,
Semi-arid.Control.J.2,Semi-arid,2,Control,J,Bromus hordeaceus,2,grass,0.065,65,0.013,13,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.J.3,Semi-arid,2,Control,J,Bromus hordeaceus,3,grass,0.065,65,0.016,16,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.J.4,Semi-arid,2,Control,J,Bromus hordeaceus,4,grass,0.04,40,0.015,15,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.J.5,Semi-arid,2,Control,J,Bromus hordeaceus,5,grass,0.045,45,0.008,8,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.J.6,Semi-arid,2,Control,J,Bromus hordeaceus,6,grass,0.075,75,0.019,19,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.J.7,Semi-arid,2,Control,J,Bromus hordeaceus,7,grass,0.07,70,0.014,14,2,210.932,198.736,409.668,204.834,,#N/A,Erin,Yes,,,
Semi-arid.Control.J.8,Semi-arid,2,Control,J,Bromus hordeaceus,8,grass,0.08,80,0.013,13,2,194.721,195.319,390.04,195.02,,Scan 13.jpg,Erin,Yes,,,
Semi-arid.Control.J.9,Semi-arid,2,Control,J,Bromus hordeaceus,9,grass,0.05,50,0.01,10,,NA,NA,NA,NA,,Scan 13.jpg,tbd,Yes,,,
Semi-arid.Control.J.10,Semi-arid,2,Control,J,Bromus hordeaceus,10,grass,NA,NA,0.014,14,,NA,NA,NA,NA,,Scan 13.jpg,tbd,Yes,,,
Semi-arid.Control.cheatgrass.1,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,1,grass,0.014,14,0.044,44,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.2,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,2,grass,0.05,50,0.014,14,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.3,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,3,grass,0.16,160,0.043,43,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.4,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,4,grass,0.27,270,0.057,57,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.5,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,5,grass,0.1,100,0.024,24,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.6,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,6,grass,0.1,100,0.03,30,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.7,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,7,grass,0.04,40,0.013,13,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.8,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,8,grass,0.04,40,0.01,10,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.9,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,9,grass,0.09,90,0.023,23,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.cheatgrass.10,Semi-arid,2,Control,cheatgrass,Bromus tectorum ,10,grass,0.05,50,0.019,19, ,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.rabbit brush.1,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,1,shrub,0.05,50,0.013,13,2,20.701,42.784,63.485,31.7425,,Scan 64 15.jpeg,Astrid,Yes,,,
Semi-arid.Control.rabbit brush.2,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,2,shrub,0.025,25,0.012,12,2,NA,NA,NA,NA,,Scan 64 9.jpeg,tbd,Yes,,,
Semi-arid.Control.rabbit brush.3,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,3,shrub,0.05,50,0.015,15,2,44.183,75.183,119.366,59.683,,Scan 64 9.jpeg,Astrid,Yes,,,
Semi-arid.Control.rabbit brush.4,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,4,shrub,0.05,50,0.015,15,2,108.204,118.278,226.482,113.241,,Scan 64 9.jpeg,Astrid,Yes,,,
Semi-arid.Control.rabbit brush.5,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,5,shrub,0.05,50,0.019,19,2,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.rabbit brush.6,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,6,shrub,0.06,60,0.018,18,2,109.781,55.546,165.327,82.6635,,Scan 64 11.jpeg,Astrid,Yes,,,
Semi-arid.Control.rabbit brush.7,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,7,shrub,0.025,25,0.012,12,2,41.176,41.712,82.888,41.444,,Scan 64 11.jpeg,Astrid,Yes,,,
Semi-arid.Control.rabbit brush.8,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,8,shrub,NA,NA,0.017,17,2,62.73,71.458,134.188,67.094,,Scan 64 11.jpeg,Astrid,Yes,,,
Semi-arid.Control.rabbit brush.9,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,9,shrub,0.04,40,0.012,12,2,34.029,38.477,72.506,36.253,,Scan 64 11.jpeg,Astrid,Yes,,,
Semi-arid.Control.rabbit brush.10,Semi-arid,2,Control,rabbit brush,Ericameria nauseosa,10,shrub,0.04,40,0.014,14,2,44.041,49.308,93.349,46.6745,,Scan 64 11.jpeg,Astrid,Yes,,,
Semi-arid.Control.T.1,Semi-arid,2,Control,T,Erodium sp.,1,forb,0.36,360,0.056,56,2,NA,NA,NA,NA,,#N/A,,,,,Erodium cicutarium
Semi-arid.Control.N.1,Semi-arid,2,Control,N,Erodium sp.,1,forb,0.02,20,0.01,10,2,74.957,85.471,160.428,80.214,,#N/A,,,,,Erodium cicutarium
Semi-arid.Control.N.2,Semi-arid,2,Control,N,Erodium sp.,2,forb,0.03,30,0.015,15,2,69.194,134.166,203.36,101.68,,#N/A,,,,,Erodium cicutarium
Semi-arid.Control.T.2,Semi-arid,2,Control,T,Erodium sp.,2,forb,0.22,220,0.035,35,2,215.754,198.134,413.888,206.944,,#N/A,Erin,,,,Erodium cicutarium
Semi-arid.Control.T.3,Semi-arid,2,Control,T,Erodium sp.,3,forb,0.25,250,0.032,32,2,246.901,165.475,412.376,206.188,,#N/A,Erin,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.N.3,Semi-arid,2,Control,N,Erodium sp.,3,forb,0.03,30,0.011,11,2,110.766,49.439,160.205,80.1025,,#N/A,,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.N.4,Semi-arid,2,Control,N,Erodium sp.,4,forb,0.06,60,0.022,22,2,98.946,78.368,177.314,88.657,,#N/A,,,,,Erodium cicutarium
Semi-arid.Control.T.4,Semi-arid,2,Control,T,Erodium sp.,4,forb,0.23,230,0.035,35,2,274.892,176.234,451.126,225.563,,#N/A,Erin,,,,Erodium cicutarium
Semi-arid.Control.N.5,Semi-arid,2,Control,N,Erodium sp.,5,forb,0.03,30,0.015,15,2,160.053,162.846,322.899,161.4495,,#N/A,,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.T.5,Semi-arid,2,Control,T,Erodium sp.,5,forb,0.27,270,0.042,42,2,214.645,123.026,337.671,168.8355,,#N/A,Erin,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.N.6,Semi-arid,2,Control,N,Erodium sp.,6,forb,0.03,30,0.015,15,2,91.085,75.266,166.351,83.1755,,#N/A,,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.T.6,Semi-arid,2,Control,T,Erodium sp.,6,forb,0.22,220,0.035,35,2,110.492,78.215,188.707,94.3535,,#N/A,Erin,,,,Erodium cicutarium
Semi-arid.Control.N.7,Semi-arid,2,Control,N,Erodium sp.,7,forb,0.02,20,0.01,10,2,90.036,78.317,168.353,84.1765,,#N/A,,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.T.7,Semi-arid,2,Control,T,Erodium sp.,7,forb,0.13,130,0.02,20,2,76.124,85.861,161.985,80.9925,,#N/A,Erin,,,,Erodium cicutarium
Semi-arid.Control.N.8,Semi-arid,2,Control,N,Erodium sp.,8,forb,0.04,40,0.017,17,2,110.147,104.259,214.406,107.203,,#N/A,,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.T.8,Semi-arid,2,Control,T,Erodium sp.,8,forb,0.15,150,0.022,22,2,104.215,89.354,193.569,96.7845,,#N/A,Erin,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.T.9,Semi-arid,2,Control,T,Erodium sp.,9,forb,0.15,150,0.022,22,2,NA,NA,NA,NA,,#N/A,,,,,Erodium cicutarium
Semi-arid.Control.N.9,Semi-arid,2,Control,N,Erodium sp.,9,forb,0.03,30,0.011,11,2,73.977,65.955,139.932,69.966,,#N/A,,,Proabaly NA?  No envelope or scan,,Erodium cicutarium
Semi-arid.Control.T.10,Semi-arid,2,Control,T,Erodium sp.,10,forb,0.14,140,0.022,22,2,NA,NA,NA,NA,,#N/A,,,,,Erodium cicutarium
Semi-arid.Control.N.10,Semi-arid,2,Control,N,Erodium sp.,10,forb,0.03,30,0.013,13,2,76.709,82.855,159.564,79.782,,#N/A,,,,,Erodium cicutarium
Semi-arid.Control.O.1,Semi-arid,2,Control,O,Festuca myuros,1,grass,0.012,12,0.01,10,2,24.251,30.211,54.462,27.231,,Scan 64 18.jpeg,Astrid,Yes,,,Erodium cicutarium
Semi-arid.Control.O.3,Semi-arid,2,Control,O,Festuca myuros,3,grass,0.012,12,0.009,9,2,12.296,15.95,28.246,14.123,,Scan 64 18.jpeg,Astrid,Yes,,,
Semi-arid.Control.O.4,Semi-arid,2,Control,O,Festuca myuros,4,grass,0.007,7,0.006,6,2,17.663,14.534,32.197,16.0985,,Scan 64 18.jpeg,Astrid,Yes,,,
Semi-arid.Control.O.5,Semi-arid,2,Control,O,Festuca myuros,5,grass,0.014,14,0.013,13,2,14.559,9.445,24.004,12.002,,Scan 64 18.jpeg,Astrid,Yes,,,
Semi-arid.Control.O.6,Semi-arid,2,Control,O,Festuca myuros,6,grass,NA,NA,NA,NA,2,54.795,16.834,71.629,35.8145,,Scan 64 18.jpeg,Astrid,Yes,,,
Semi-arid.Control.O.7,Semi-arid,2,Control,O,Festuca myuros,7,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Yes,,,
Semi-arid.Control.O.8,Semi-arid,2,Control,O,Festuca myuros,8,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Yes,,,
Semi-arid.Control.O.9,Semi-arid,2,Control,O,Festuca myuros,9,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Yes,,,
Semi-arid.Control.O.10,Semi-arid,2,Control,O,Festuca myuros,10,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Yes,,,
Semi-arid.Control.bedstraw.1,Semi-arid,2,Control,bedstraw,Galium aparine,1,forb,0.014,14,0.002,2,2,49.586,46.199,95.785,47.8925,Scan 4,#N/A,Maggie,,,,
Semi-arid.Control.bedstraw.2,Semi-arid,2,Control,bedstraw,Galium aparine,2,forb,0.008,8,0.001,1,2,36.256,31.079,67.335,33.6675,Scan 4,#N/A,Maggie,,,,
Semi-arid.Control.bedstraw.3,Semi-arid,2,Control,bedstraw,Galium aparine,3,forb,0.01,10,0.002,2,2,26.468,35.779,62.247,31.1235,,#N/A,Maggie,,Scan 4,,
Semi-arid.Control.bedstraw.4,Semi-arid,2,Control,bedstraw,Galium aparine,4,forb,0.1,100,0.004,4,2,39.876,40.56,80.436,40.218,,#N/A,Erin,,,,
Semi-arid.Control.bedstraw.5,Semi-arid,2,Control,bedstraw,Galium aparine,5,forb,0.009,9,0.004,4,2,40.45,39.805,80.255,40.1275,,#N/A,Erin,,,,
Semi-arid.Control.bedstraw.6,Semi-arid,2,Control,bedstraw,Galium aparine,6,forb,0.004,4,0.003,3,2,38.43,37.621,76.051,38.0255,,#N/A,Erin,,,,
Semi-arid.Control.bedstraw.7,Semi-arid,2,Control,bedstraw,Galium aparine,7,forb,0.008,8,0.003,3,2,43.602,40.654,84.256,42.128,,#N/A,Erin,,,,
Semi-arid.Control.bedstraw.8,Semi-arid,2,Control,bedstraw,Galium aparine,8,forb,0.008,8,0.004,4,2,44.112,43.659,87.771,43.8855,,#N/A,Erin,,,,
Semi-arid.Control.bedstraw.9,Semi-arid,2,Control,bedstraw,Galium aparine,9,forb,0.01,10,0.001,1,2,43.643,41.235,84.878,42.439,,#N/A,Erin,,,,
Semi-arid.Control.bedstraw.10,Semi-arid,2,Control,bedstraw,Galium aparine,10,forb,0.004,4,0.003,3,2,NA,NA,NA,NA,,#N/A,,,"*need to try to find large enveleope to see if this exists, or is for another site",,
Semi-arid.Control.I.1,Semi-arid,2,Control,I,Hordeum murinum,1,grass,0.05,50,0.011,11,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.I.2,Semi-arid,2,Control,I,Hordeum murinum,2,grass,0.03,30,0.011,11,2,232.228,255.607,487.835,243.9175,,Image (2).jpg,tbd,Yes,,,
Semi-arid.Control.I.3,Semi-arid,2,Control,I,Hordeum murinum,3,grass,0.07,70,0.016,16,2,477.044,402.848,879.892,439.946,,Image (2).jpg,tbd,Yes,,,
Semi-arid.Control.I.3,Semi-arid,2,Control,I,Hordeum murinum,3,grass,0.05,50,0.016,16,2,477.044,402.848,879.892,439.946,,Image (2).jpg,tbd,Yes,,,
Semi-arid.Control.I.4,Semi-arid,2,Control,I,Hordeum murinum,4,grass,0.07,70,0.013,13,2,378.493,388.012,766.505,383.2525,,Image (2).jpg,tbd,Yes,,,
Semi-arid.Control.I.5,Semi-arid,2,Control,I,Hordeum murinum,5,grass,0.05,50,0.01,10,2,326.231,288.299,614.53,307.265,,Image (2).jpg,tbd,Yes,,,
Semi-arid.Control.I.6,Semi-arid,2,Control,I,Hordeum murinum,6,grass,0.05,50,0.018,18,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.I.7,Semi-arid,2,Control,I,Hordeum murinum,7,grass,0.12,120,0.027,27,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.I.8,Semi-arid,2,Control,I,Hordeum murinum,8,grass,0.05,50,0.014,14,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.I.9,Semi-arid,2,Control,I,Hordeum murinum,9,grass,0.02,20,0.005,5,,NA,NA,NA,NA,,#N/A,,Yes,,,
Semi-arid.Control.I.10,Semi-arid,2,Control,I,Hordeum murinum,10,grass,0.05,50,0.01,10,2,NA,NA,NA,NA,Image (2) 2,Image (2).jpg,tbd,Yes,,,
Semi-arid.Control.valley oak.1,Semi-arid,2,Control,valley oak,Quercus lobata,1,tree,0.45,450,0.12,120,2,1122.112,1179.769,2301.881,1150.9405,,#N/A,,,Proabaly NA?  No envelope or scan,,
Semi-arid.Control.valley oak.2,Semi-arid,2,Control,valley oak,Quercus lobata,2,tree,0.52,520,0.128,128,2,1159.359,13359.329,14518.688,7259.344,,#N/A,Astrid,,Proabaly NA?  No envelope or scan,,
Semi-arid.Control.valley oak.3,Semi-arid,2,Control,valley oak,Quercus lobata,3,tree,0.19,190,0.049,49,2,755.498,641.348,1396.846,698.423,,#N/A,Astrid,,Proabaly NA?  No envelope or scan,,
Semi-arid.Control.valley oak.4,Semi-arid,2,Control,valley oak,Quercus lobata,4,tree,1.58,1580,0.437,437,2,3593.477,3420.695,7014.172,3507.086,,#N/A,Astrid,,Proabaly NA?  No envelope or scan,,
Semi-arid.Control.valley oak.5,Semi-arid,2,Control,valley oak,Quercus lobata,5,tree,0.4,400,0.118,118,2,1042.526,1018.433,2060.959,1030.4795,,#N/A,Astrid,,,,
Semi-arid.Control.valley oak.6,Semi-arid,2,Control,valley oak,Quercus lobata,6,tree,0.11,110,0.03,30,2,480.574,395.213,875.787,437.8935,,#N/A,Astrid,,,,
Semi-arid.Control.valley oak.7,Semi-arid,2,Control,valley oak,Quercus lobata,7,tree,0.6,600,0.18,180,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.valley oak.8,Semi-arid,2,Control,valley oak,Quercus lobata,8,tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,NA,,,,
Semi-arid.Control.valley oak.9,Semi-arid,2,Control,valley oak,Quercus lobata,9,tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,NA,,,,
Semi-arid.Control.valley oak.10,Semi-arid,2,Control,valley oak,Quercus lobata,10,tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,NA,,,,
Semi-arid.Control.gooseberry.1,Semi-arid,2,Control,gooseberry,Ribes sp.,1,shrub,0.15,150,0.045,45,2,302.904,314.331,617.235,308.6175,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.2,Semi-arid,2,Control,gooseberry,Ribes sp.,2,shrub,0.12,120,0.05,50,2,255.998,181.184,437.182,218.591,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.3,Semi-arid,2,Control,gooseberry,Ribes sp.,3,shrub,0.12,120,0.05,50,2,254.632,224.846,479.478,239.739,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.4,Semi-arid,2,Control,gooseberry,Ribes sp.,4,shrub,0.16,160,0.038,38,2,366.771,284.453,651.224,325.612,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.5,Semi-arid,2,Control,gooseberry,Ribes sp.,5,shrub,0.18,180,0.063,63,2,320.282,275.349,595.631,297.8155,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.6,Semi-arid,2,Control,gooseberry,Ribes sp.,6,shrub,0.36,360,0.112,112,2,769.441,493.451,1262.892,631.446,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.7,Semi-arid,2,Control,gooseberry,Ribes sp.,7,shrub,0.12,120,0.037,37,2,156.509,199.117,355.626,177.813,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.8,Semi-arid,2,Control,gooseberry,Ribes sp.,8,shrub,0.15,150,0.053,53,2,345.541,257.622,603.163,301.5815,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.9,Semi-arid,2,Control,gooseberry,Ribes sp.,9,shrub,NA,NA,0.118,118,2,642.974,595,1237.974,618.987,,#N/A,Astrid,,,,
Semi-arid.Control.gooseberry.10,Semi-arid,2,Control,gooseberry,Ribes sp.,10,shrub,NA,NA,0.057,57,2,283.67,313.519,597.189,298.5945,,#N/A,Astrid,,,,
Semi-arid.Control.nettle.1,Semi-arid,2,Control,nettle,Urtica dioica,1,forb,1.7,1700,0.288,288,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.2,Semi-arid,2,Control,nettle,Urtica dioica,2,forb,1.75,1750,0.311,311,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.3,Semi-arid,2,Control,nettle,Urtica dioica,3,forb,1.22,1220,0.186,186,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.4,Semi-arid,2,Control,nettle,Urtica dioica,4,forb,1.56,1560,0.303,303,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.5,Semi-arid,2,Control,nettle,Urtica dioica,5,forb,1.01,1010,0.163,163,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.6,Semi-arid,2,Control,nettle,Urtica dioica,6,forb,1,1000,0.189,189,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.7,Semi-arid,2,Control,nettle,Urtica dioica,7,forb,0.9,900,0.165,165,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.8,Semi-arid,2,Control,nettle,Urtica dioica,8,forb,1.11,1110,0.212,212,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.9,Semi-arid,2,Control,nettle,Urtica dioica,9,forb,1.57,1570,0.274,274,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.nettle.10,Semi-arid,2,Control,nettle,Urtica dioica,10,forb,0.87,870,0.181,181,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.RG.7,Semi-arid,2,Control,RG,,7,grass,0.34,340,0.118,118,2,NA,NA,NA,NA,scan 12,#N/A,tbd,,,,
Semi-arid.Control.RG.8,Semi-arid,2,Control,RG,,8,grass,0.46,460,0.18,180,2,NA,NA,NA,NA,scan 9,#N/A,tbd,,,,
Semi-arid.Control.RG.9,Semi-arid,2,Control,RG,,9,grass,0.28,280,0.12,120,2,NA,NA,NA,NA,,#N/A,,,,,
Semi-arid.Control.RG.10,Semi-arid,2,Control,RG,,10,grass,0.38,380,0.164,164,2,NA,NA,NA,NA,scan 9,#N/A,tbd,,,,
Semi-arid.Full Exclosure.RG .1,Semi-arid,2,Full Exclosure,RG ,,1,grass,0.26,260,0.091,91,2,332.986,123.365,456.351,228.1755,,#N/A,erin,,,,
Semi-arid.Full Exclosure.RG .2,Semi-arid,2,Full Exclosure,RG ,,2,grass,0.53,530,0.167,167,2,865.98,765.442,1631.422,815.711,,#N/A,erin,,,,
Semi-arid.Full Exclosure.RG .3,Semi-arid,2,Full Exclosure,RG ,,3,grass,NA,NA,0.086,86,2,349.09,126.718,475.808,237.904,,#N/A,erin,,,,
Semi-arid.Full Exclosure.RG .4,Semi-arid,2,Full Exclosure,RG ,,4,grass,0.22,220,0.088,88,2,820.554,340.534,1161.088,580.544,,#N/A,Astrid,,,,
Semi-arid.Full Exclosure.RG .5,Semi-arid,2,Full Exclosure,RG ,,5,grass,0.24,240,0.088,88,2,1469.263,318.038,1787.301,893.6505,,#N/A,Astrid,,,,
Semi-arid.Full Exclosure.RG .6,Semi-arid,2,Full Exclosure,RG ,,6,grass,0.22,220,0.083,83,2,470.831,837.487,1308.318,654.159,,#N/A,Astrid,,,,
Semi-arid.Full Exclosure.RG .7,Semi-arid,2,Full Exclosure,RG ,,7,grass,0.27,270,0.094,94,2,876.056,425.331,1301.387,650.6935,,#N/A,Astrid,,,,
Semi-arid.Full Exclosure.RG .8,Semi-arid,2,Full Exclosure,RG ,,8,grass,0.3,300,0.134,134,2,NA,NA,2229.63,1114.815,,#N/A,,,Where is scan?,,
Semi-arid.Full Exclosure.RG .9,Semi-arid,2,Full Exclosure,RG ,,9,grass,0.16,160,0.061,61,2,205.775,716.639,922.414,461.207,,#N/A,,,Where is scan?,,
Semi-arid.Full Exclosure.RG .10,Semi-arid,2,Full Exclosure,RG ,,10,grass,0.39,390,0.114,114,2,NA,NA,NA,NA,,#N/A,,,Where is scan?,,
Mesic.Cattle Exclosure.sunset flower.1,Mesic,2,Cattle Exclosure,sunset flower,Gayophytum diffusum ssp. Parviflorum,1,forb,0.011,11,0.002,2,2,32.662,11.658,44.32,22.16,,#N/A,Astrid,,,,
Mesic.Cattle Exclosure.sunset flower.2,Mesic,2,Cattle Exclosure,sunset flower,Gayophytum diffusum ssp. Parviflorum,2,forb,0.037,37,0.012,12,2,81.306,NA,NA,NA,,#N/A,Astrid,,Scan 112,,
